label,rssi,mean_amp,shannon_entropy,normalized_entropy,renyi_entropy_alpha_0.5,renyi_entropy_alpha_1,renyi_entropy_alpha_2,renyi_entropy_alpha_3,tsallis_entropy_q_0.5,tsallis_entropy_q_1.5,tsallis_entropy_q_2,sample_entropy,approximate_entropy,permutation_entropy,svd_entropy,fractal_dimension,lz_complexity
0,-92,7.0828125,5.353227155436377,0.8922045259060628,5.592609165941444,5.353227155436377,4.653952652571595,3.982073449203219,11.893174470926906,1.6506372334954111,0.9602799561361166,0.5985044076815624,0.5502683238882917,-1.6743310423506184e-06,3.6706936934334333,0,0.234375
0,-87,9.045312500000001,5.419758136719249,0.9032930227865416,5.604582683457158,5.419758136719249,4.950691492405879,4.426709363621709,11.95094684039126,1.670602981194159,0.9676644739362881,0.7786821186225213,0.6931038974109609,-1.6743310423506184e-06,3.5959512445595716,0,0.21875
0,-91,7.746875,5.367969840657165,0.8946616401095274,5.585759462794034,5.367969840657165,4.7700383034097875,4.151272222263845,11.860232211849283,1.6579908323147279,0.9633508809064364,0.5784189335825106,0.540821008164821,-1.6743310423506184e-06,3.792959961484134,0,0.203125
0,-89,7.865625,5.369700679466597,0.8949501132444327,5.581181160001811,5.369700679466597,4.780782505125518,4.1751290349448364,11.838257355722263,1.6585501185727283,0.9636228119846804,0.6086274165798554,0.5125483743126269,-1.6743310423506184e-06,3.5430364482833205,0,0.203125
0,-91,8.9203125,5.482272927655377,0.9137121546092296,5.648243356350686,5.482272927655377,4.988518220078771,4.419994087435291,12.163652758063815,1.677235024113434,0.9685013025960191,0.5293175894301547,0.43928063725442446,-1.6743310423506184e-06,3.4726579678576748,0,0.1875
0,-89,7.790625,5.392442345676214,0.8987403909460356,5.605207363537699,5.392442345676214,4.7870399106941415,4.162737190592207,11.953967514560665,1.6605809018401467,0.9637802535270371,0.45795361181192434,0.4409354883057057,-1.6743310423506184e-06,3.6996280656071407,0,0.203125
0,-80,18.2890625,5.509764236306298,0.9182940393843829,5.640369605544569,5.509764236306298,5.199787790477143,4.813908956162015,12.125055181322892,1.6886647276156586,0.9727922929964309,0.6437052067549716,0.5320135223844593,-1.6743310423506184e-06,3.742586238835989,0,0.1875
0,-80,18.4640625,5.357492339354696,0.8929153898924493,5.584942241005761,5.357492339354696,4.706739591415086,4.055214429217985,11.856307168379846,1.6539891496877122,0.9617070468866896,0.5283473513265587,0.4986048265596117,-1.6743310423506184e-06,3.6201154697596793,0,0.171875
0,-80,18.653125,5.390354786322044,0.8983924643870074,5.610863041537431,5.390354786322044,4.735588340808787,4.07774556643653,11.981345633904988,1.6578394067301685,0.9624651839339479,0.4173835012078207,0.4118885942778192,-1.6743310423506184e-06,3.620148654876168,0,0.171875
0,-80,11.253125,5.588763479831533,0.9314605799719221,5.676276995409027,5.588763479831533,5.433424365346239,5.275163285194924,12.301933507511288,1.7037106225468817,0.9768603109362815,0.6893425058321343,0.612557949730415,-1.6743310423506184e-06,3.734564271957874,0,0.203125
0,-79,18.775,5.4901067002642465,0.9150177833773744,5.628570858162603,5.4901067002642465,5.1839321968160785,4.824991438874917,12.067413858219474,1.6863359202064383,0.9724916129817562,0.4630707468350709,0.45253314249229204,-1.6743310423506184e-06,3.483036563687521,0,0.203125
