label,packet_num,rssi,mean_amp,std_amp,max_amp,min_amp,median_amp,energy,rolling_mean_50,rolling_std_50,rolling_max_50,rolling_min_50,rolling_energy_50,derivative,derivative_abs,derivative_squared,cumulative_mean,cumulative_std,cumulative_min,cumulative_max,autocorr_lag_1,autocorr_diff_lag_1,autocorr_ratio_lag_1,autocorr_lag_5,autocorr_diff_lag_5,autocorr_ratio_lag_5,autocorr_lag_10,autocorr_diff_lag_10,autocorr_ratio_lag_10,autocorr_lag_20,autocorr_diff_lag_20,autocorr_ratio_lag_20,autocorr_lag_50,autocorr_diff_lag_50,autocorr_ratio_lag_50
2,2277,-81,21.9375,17.119419711251897,130.0,0.0,22.700000000000003,49557.020000000004,16.46378125,3.282904840995776,22.142187500000002,8.0203125,28723.362200000003,3.5796874999999986,3.5796874999999986,12.81416259765624,18.079825,2.2186099226710163,9.3640625,23.31875,18.3578125,3.5796874999999986,1.1949952536558885,15.296875000000002,6.640624999999998,1.4341163516001567,17.0078125,4.9296875,1.289848339411765,16.4890625,5.448437500000001,1.3304272859401627,18.5640625,3.3734375000000014,1.181718646889998
2,2278,-83,21.059374999999996,17.160826746091665,130.0,0.0,22.45,47231.439999999995,16.3938125,3.278107596352708,22.142187500000002,8.0203125,28870.724,-0.8781250000000043,0.8781250000000043,0.7711035156250075,18.103472222222223,2.2256033406774716,9.3640625,23.31875,21.9375,-0.8781250000000043,0.9599714662121267,11.121875,9.937499999999996,1.893509242505491,18.99375,2.065624999999997,1.108752820861977,17.7421875,3.3171874999999957,1.1869660273308444,17.9234375,3.135937499999997,1.1749628844933966
2,2279,-78,15.915625000000002,10.543632835004026,69.9,0.0,18.05,23326.420000000006,16.317687499999998,3.2087164897322435,22.142187500000002,8.0203125,28603.892000000003,-5.143749999999994,5.143749999999994,26.458164062499936,18.08624507874016,2.2252389988709353,9.3640625,23.31875,21.059374999999996,-5.143749999999994,0.7557500754058432,17.790625,-1.8749999999999964,0.8946073623266546,18.098437500000003,-2.1828125000000007,0.8793921641361491,17.859375,-1.9437499999999979,0.8911635546505097,18.2984375,-2.3828124999999964,0.8697805006694972
2,2280,-86,14.084375000000001,11.288229748697313,69.9,0.0,13.1,20850.800000000003,16.291812500000002,3.165717617306624,21.9375,8.0203125,28526.248800000005,-1.8312500000000007,1.8312500000000007,3.3534765625000027,18.05498046875,2.244507927209651,9.3640625,23.31875,15.915625000000002,-1.8312500000000007,0.8849400582798315,14.478125000000002,-0.3937500000000007,0.9728037316431698,16.7671875,-2.682812499999997,0.8399962223839734,18.734375,-4.649999999999999,0.7517931208383989,17.60625,-3.521874999999998,0.7999644558060658
2,2281,-86,14.2625,11.816599817629436,69.9,0.0,10.9,21955.260000000002,16.29959375,3.1677793001652095,21.9375,8.0203125,28893.1954,0.17812499999999787,0.17812499999999787,0.03172851562499924,18.025581395348837,2.2605205840175144,9.3640625,23.31875,14.084375000000001,0.17812499999999787,1.0126469216669591,18.3578125,-4.095312500000002,0.7769171421204382,17.528125,-3.265625,0.8136922338417695,17.7734375,-3.5109375000000007,0.8024614933120565,20.221874999999997,-5.959374999999998,0.7053005369036978
2,2282,-84,13.39375,11.358722900815039,69.9,0.0,11.350000000000001,19738.440000000002,16.2758125,3.1545449375076466,21.9375,8.0203125,29173.358400000005,-0.8687499999999986,0.8687499999999986,0.7547265624999975,17.989951923076923,2.2880933061977418,9.3640625,23.31875,14.2625,-0.8687499999999986,0.9390884529999334,21.9375,-8.54375,0.6105412827103689,15.296875000000002,-1.903125000000001,0.8755872767746826,19.359375,-5.965624999999999,0.6918482289925048,21.796875,-8.403125,0.6144802585471423
2,2283,-86,13.9578125,11.387819763450937,69.9,0.0,11.25,20768.190000000002,16.29578125,3.1590792635020017,21.9375,8.0203125,29580.263000000003,0.5640624999999986,0.5640624999999986,0.3181665039062484,17.95917223282443,2.3063405854120864,9.3640625,23.31875,13.39375,0.5640624999999986,1.0421137812700862,21.059374999999996,-7.1015624999999964,0.662783764343255,11.121875,2.8359375,1.2549872431593376,15.9765625,-2.0187500000000007,0.8736429771020533,21.175,-7.217187500000001,0.659164667808044
2,2284,-84,14.545312500000001,11.713066017373238,69.9,0.0,14.75,22320.77,16.299812499999998,3.1610906322299925,21.9375,8.0203125,29932.6052,0.5875000000000021,0.5875000000000021,0.3451562500000025,17.93330965909091,2.316655663274487,9.3640625,23.31875,13.9578125,0.5875000000000021,1.042091048143035,15.915625000000002,-1.3703125000000007,0.9139013759182328,17.790625,-3.245312499999997,0.8175829507067375,18.9671875,-4.421875,0.7668670820664855,18.60625,-4.060937499999998,0.7817433237894083
2,2285,-85,14.3515625,11.24424842124158,69.9,0.0,13.05,21273.63,16.4725625,3.469070114733561,26.496875000000003,8.0203125,30839.394400000005,-0.19375000000000142,0.19375000000000142,0.03753906250000055,17.90637922932331,2.3286676810336306,9.3640625,23.31875,14.545312500000001,-0.19375000000000142,0.9866794895826755,14.084375000000001,0.2671874999999986,1.018970418000769,14.478125000000002,-0.12656250000000213,0.9912582954451424,19.106250000000003,-4.754687500000003,0.7511448739996139,21.7578125,-7.40625,0.6596049966142048
2,2286,-86,12.5203125,10.350802802311701,69.9,0.0,12.8,16889.43,16.4859375,3.47924276841237,26.496875000000003,8.0203125,31220.383600000005,-1.8312500000000007,1.8312500000000007,3.3534765625000027,17.866184701492536,2.3660962467010562,9.3640625,23.31875,14.3515625,-1.8312500000000007,0.8724005924511291,14.2625,-1.7421875,0.8778483170658499,18.3578125,-5.837500000000002,0.6820154535288202,18.5296875,-6.009375000000002,0.6756893133956352,21.159374999999997,-8.639062499999998,0.5917146375205016
