label,rssi,mean_amp,spectrogram_mean,spectrogram_std,spectrogram_max,spectrogram_min,spectrogram_energy,time_freq_entropy,avg_temporal_variation,max_temporal_variation,min_temporal_variation,avg_freq_variation,max_freq_variation,min_freq_variation,spectrogram_peak_freq,spectrogram_peak_time,cwt_mean,cwt_std,cwt_max,cwt_min,cwt_energy,wavelet_entropy,scale_mean_mean,scale_mean_std,scale_mean_max,scale_mean_min,max_energy_scale,max_energy_value,inst_amp_mean,inst_amp_std,inst_amp_max,inst_amp_min,inst_amp_range,inst_phase_mean,inst_phase_std,inst_phase_range,inst_freq_mean,inst_freq_std,inst_freq_max,inst_freq_min,inst_freq_range,inst_bandwidth
0,-86,15.064062499999999,0.8103090608465606,2.5229741148828335,17.176609069082303,7.407407407407091e-06,51.04947083333332,3.2864906497600304,1.2436606652949007,5.576567755060472,0.028880077665225212,1.6810422435272385,5.3064673669381115,0.03361765902612614,6.25,0.4,17.116256543871685,25.73552307386232,138.5309004714992,0.0,978210.1872239927,8.800309675399554,17.116256543871685,7.885033278049913,31.599494628669817,5.058061484207665,15,122675.95976706015,20.8670696915335,19.587163145945137,130.6723469761793,0.33596547989181236,130.3363814962875,3.4326751742166195,2.657973530335134,7.02076216418912,1.2193386738598635,10.80991898000471,49.99999999999963,-31.173874316652487,81.17387431665212,10.80991898000471
0,-85,17.198437499999997,1.0519814961787177,3.816051954134952,28.67231370470314,1.666666666666556e-05,66.27483425925922,3.129616797838899,1.7403969671402728,9.502299544026599,0.019224223109874032,2.1573204626376707,8.90960896779209,0.050177224398086286,6.25,0.4,17.537211706324108,24.536316715506878,138.9920852343297,0.0,931414.6635735999,8.918787497852623,17.537211706324108,7.880696809600041,31.024500039433484,5.1146684325575515,1,102368.467914175,23.51118683263384,20.093724411197954,130.79074259778818,0.1583725768298061,130.63237002095838,-0.039707154683297746,0.8117277266066487,3.0577278794649057,-0.365490397409696,9.931909761353571,21.914262364663905,-41.84951067001466,63.763773034678564,9.931909761353571
0,-85,16.334375,1.1076533619929454,3.862920102749059,29.09221576236257,0.00022407407407407174,69.78216180555556,3.2493454596431937,1.7269548693877992,9.505941264241077,0.022597684583480562,2.285121737662218,8.990117373286859,0.08339866771717137,6.25,0.4,17.106706365326048,24.424033579315864,138.0327833259029,0.0,910512.9666079085,8.898980207287385,17.106706365326048,7.0899459122984725,29.465805706571963,5.2801110272761855,1,94361.02579160812,22.590842688989824,20.108573906920032,130.51410749824845,0.7913547005971102,129.72275279765134,-0.02988691254992447,0.8177220723436338,3.058151633655744,-0.370370070703848,10.329242372898758,22.262855115911044,-41.52496127939061,63.787816395301654,10.329242372898758
0,-83,17.484375,1.0996255327748383,3.623939000032255,26.743338249238164,7.407407407406827e-06,69.27640856481482,3.3218212035031147,1.6659496791028707,8.64194594890701,0.022907998090213336,2.2103582952372713,8.316668447253429,0.027412618119538826,6.25,0.4,17.25196081801518,23.839742062175844,136.83226803165212,0.0,886746.5765451851,8.938940751813504,17.251960818015178,7.349620728086563,31.540306663147142,5.346696787297877,1,99338.87711768363,23.499177324930898,19.41534365774473,130.2606448408737,1.0348502964126984,129.22579454446102,3.4242048933438003,2.7160853674764387,7.1556738660230526,1.208747929392486,11.386649526962714,49.99999999999993,-36.15068251406596,86.15068251406589,11.386649526962714
0,-75,17.740625,0.5956904982363317,1.862616985760421,13.65508959643992,4.629629629631077e-05,37.5285013888889,3.5073242873257104,0.7394654949920383,4.253597351890293,0.040162928440860265,1.1256949271956205,4.303305949230367,0.1039706441153554,6.25,0.4,8.340439103308636,10.79559491773699,58.811298291760195,0.0,190574.38112140127,9.053913588332758,8.340439103308636,6.832589654365433,32.00255959368836,2.5296774749048567,1,88938.59845309405,21.62978789784562,10.059259964882411,49.23194759435065,0.23290010155557295,48.99904749279508,3.3654095375428987,2.595373415494146,6.981010484684063,1.421986361201765,8.077304232011196,49.99999999999979,-28.60096898811739,78.60096898811717,8.077304232011196
0,-75,14.209375000000001,0.2977197273662551,0.8219808645634156,5.216932668771899,1.8518518518519044e-06,18.75634282407407,3.621835789412639,0.2956840142286933,1.61883365470069,0.02204708695995541,0.599560555472984,1.6369504657829317,0.008291535325301776,6.25,0.4,6.829129008173323,8.694606583046797,54.516457755075805,0.0,125166.78312369669,9.078438621981515,6.829129008173323,5.442524489007011,25.632488721596083,2.1531832979590986,1,57727.947604825276,17.57564809193479,8.295336039476878,48.164551928034804,0.649135230601313,47.515416697433494,3.335262518588259,2.515234027488669,6.866209316864455,1.404089433477871,8.107758379389605,49.999999999999936,-28.602849518926547,78.60284951892649,8.107758379389605
0,-75,11.345312499999999,0.2064316725455614,0.5072140660570795,3.1445201912891307,0.0001851851851851865,13.00519537037037,3.97185487804376,0.18547441290801084,0.9960107129410266,0.024122038435944813,0.3852087153534483,0.9732070235081962,0.006538040995003305,6.25,0.4,5.955342632650918,7.248227419576028,52.00887791023318,0.0,90114.97635651927,9.16740145210794,5.955342632650918,4.077446807252314,20.46596663816903,2.176365196068215,1,37192.9375763305,14.219718755776471,7.242117473419385,46.303144713377456,0.07385627180636511,46.22928844157109,3.31080362817969,2.50821067671913,6.933004443491737,1.3571577654064757,8.707214907013876,49.99999999999963,-29.128709714627853,79.12870971462749,8.707214907013876
0,-88,10.128125,0.32374961787184015,0.6609351559376451,3.0540581375006512,0.0005963214247379017,20.39622592592593,4.238698701167626,0.31695213442290043,1.2195157873054006,0.01702533293217043,0.544050210550417,0.9488080999935152,0.05337143343894148,6.25,0.24,9.688904548473829,11.463832818184857,74.76800625380397,0.0,230701.3982543145,9.17487634120573,9.688904548473829,3.904259961386375,18.270265218098285,3.266389486984021,1,29971.91932233974,13.160668730196694,9.617628657621275,70.18170742023207,0.10100422754847571,70.0807031926836,0.02564891839981808,0.8129291164091647,3.141592653589793,-0.3489120865531772,10.943496487441015,23.14519423587876,-49.99999999999997,73.14519423587873,10.943496487441015
0,-89,8.725000000000001,0.20790320399764847,0.6584901119972566,4.883304564495481,4.178240740741328e-05,13.097901851851853,3.6049489434836812,0.3067329193399765,1.598320289235035,0.006979044948353779,0.3883345380951412,1.5192348327138139,0.04134764712551985,6.25,0.24,8.701669597564822,11.874121859212286,73.56804474936871,0.0,221914.95548170953,9.006372712816916,8.70166959756482,3.176564058451338,15.73914856184215,3.0733992501406897,1,25044.509353050413,11.954617672777152,10.13182288868712,69.91215634203246,0.34164002485229705,69.57051631718016,0.013459197432682951,0.8457774195895564,3.141592653589793,-0.357107934890429,11.110928194438685,24.232766194396753,-49.999999999999915,74.23276619439667,11.110928194438685
0,-93,8.3546875,0.20169619708994704,0.5093741505869902,3.4903871105646647,0.0001500000000000007,12.706860416666665,4.042734988111615,0.2508133422118827,1.1191954833610442,0.007050408478036926,0.3443522140847565,1.0713433017904326,0.058148839362533324,6.25,0.24,8.926893470302984,11.974647152620685,73.07564525746808,0.0,228435.55989494245,9.027980526227799,8.926893470302986,3.255468254432178,15.071136704901502,3.217649158495113,1,23351.278897355016,11.545194217719548,10.188846213130448,69.90070549549957,0.23276619497740825,69.66793930052216,0.024528336892106713,0.8468191570754907,3.141592653589791,-0.3592409615917954,11.217629720777156,24.59851730713667,-49.999999999999886,74.59851730713656,11.217629720777156
0,-90,9.59375,0.23365814594356252,0.6367934945962689,4.47690243868795,5.601851851851504e-05,14.720463194444438,3.8662322949255206,0.3154682405263232,1.4682620824010986,0.00875561903108237,0.3954290383837201,1.4171137409807413,0.04323666378777345,6.25,0.24,9.51034528625621,12.134739979202847,75.09114852219322,0.0,243403.34779051994,9.086372356804876,9.51034528625621,3.926261945126357,17.30629874099406,3.112944830888203,1,29017.407683647896,12.792528394084268,10.03477773353988,69.93993082470176,0.07962587696930612,69.86030494773246,2.8320853144910245,2.5918953096857145,7.085214039503592,1.2482801971048607,10.830881653659192,49.99999999999987,-35.92149868668946,85.92149868668933,10.830881653659192
0,-90,7.5,0.18072126322751322,0.48381539435109006,2.8930548994240692,5.1041666666668804e-05,11.385439583333334,3.7405948902752852,0.22377746119856048,0.9335398418578008,0.0027095933170058284,0.3230178097083974,0.901893268181375,0.03530741730634744,6.25,0.24,9.492582643322876,13.718680023748886,74.41021418487324,0.0,284990.77819834516,8.918389719959489,9.492582643322876,4.242705406163643,16.625962603298415,2.996038549680125,15,35148.974840889554,10.464387957810704,10.074937126648798,70.16962751863983,0.40811787490826124,69.76150964373157,-0.01756200350984302,0.8697841876991563,3.1415926535897953,-0.35586079594233455,11.913457778518623,23.761757197581055,-49.99999999999996,73.761757197581,11.913457778518623
0,-91,7.5953125,0.20446261757789533,0.5886978632184766,4.163661002207334,7.407407407406697e-06,12.881144907407405,3.736541684106128,0.2628893163059496,1.3131717241969332,0.003941710538407143,0.4040577341092548,1.2960741259696003,0.060873377240647106,6.25,0.24,9.088440592489953,12.592241905474893,73.35628956352852,0.0,246952.2520158383,8.983616654856187,9.088440592489953,3.5602548019189864,14.358976053138715,3.089792339940055,15,23923.160877568116,10.761136470704749,10.035025937674785,69.9616795859238,0.2922021401755788,69.66947744574823,0.001292801480079913,0.900969393394754,3.1415926535897927,-0.36352286547485696,13.115102134742253,26.468093048539842,-49.999999999999986,76.46809304853983,13.115102134742253
0,-89,8.518749999999999,0.24675827821869487,0.6562456579000119,4.641821367791052,7.407407407407289e-06,15.545771527777777,3.900300939895144,0.2918201842593922,1.4562409233600895,0.004146910819943258,0.47442944174634194,1.4387804264068325,0.13200909289633941,6.25,0.24,9.612364583069613,12.67046472206752,74.4192763645132,0.0,259008.74665063276,9.043791186154113,9.612364583069613,3.815170543042294,15.36709132506508,3.1191373665857958,1,23733.31907028411,11.611328478755437,10.028345090557961,70.02172820132436,0.5054153875385512,69.51631281378582,2.8312321784208585,2.577478624375934,7.097080168062888,1.2375641281725531,11.132003860557194,49.9999999999999,-37.37128079141408,87.37128079141398,11.132003860557194
0,-89,7.964062500000001,0.24437713477366255,0.5353344610143953,3.0639410424840845,7.407407407407485e-06,15.39575949074074,4.1393198719045206,0.22990573053472282,0.9256703936423666,0.011770161080543044,0.41474843077001605,0.953165325295655,0.15051806636110898,6.25,0.24,10.325066507134075,14.570574122930251,74.39038067048,0.0,326562.4357361116,8.941258415640561,10.325066507134075,5.062579901773681,21.317057483500086,3.2182648510352223,15,50663.554994391656,11.325424360297589,10.301671036541375,69.94301530920346,0.24411754845485412,69.69889776074861,2.8410505226512646,2.56342843946599,7.576761387839949,1.2338522490518788,12.005888559301725,49.999999999999936,-32.538945297438666,82.5389452974386,12.005888559301725
0,-69,16.609375,0.37659479717813055,1.0172506548569786,6.151399264383559,3.806151929041393e-05,23.725472222222223,3.6105675194424407,0.3507172712716994,1.9640219935311451,0.04684235778823653,0.7638898643181482,1.9218238952336322,0.0037281809471864202,6.25,0.4,7.153891587234977,9.251517566102795,55.255577660205276,0.0,140051.19192864766,9.079962103202545,7.153891587234977,6.402813076061901,29.96188202227472,2.332783223453716,1,73477.15615607647,19.862547382512993,7.852978420394155,47.280262117685865,0.8500898992864245,46.43017221839944,0.017429162610317933,0.8038423398159438,3.1415926535897967,-0.19482330133556167,8.332562553652252,17.813896028580224,-49.99999999999999,67.81389602858022,8.332562553652252
0,-91,6.4390625,0.13843549750146975,0.2553818024929708,1.5463861072373988,0.0002240740740740732,8.721436342592593,4.519099548605369,0.13673882549073785,0.5237357240687689,0.012617248252665256,0.18946357644236778,0.4688117548612083,0.03770008097605699,6.25,0.24,6.8135666322498745,7.979149798387635,48.92400283527585,0.0,112733.71827939154,9.193842488292368,6.813566632249874,2.711307216453058,11.615514187562948,2.2429118392347656,1,13024.354213283808,8.538679977193452,6.413464071429192,44.054837750665016,0.5702834581792153,43.4845542924858,0.0061792003549192565,0.8377329612981458,3.1415926535897936,-0.3091899802050544,10.447927840058707,22.899558230755066,-49.999999999999936,72.899558230755,10.447927840058707
0,-93,6.33125,0.11774340094062315,0.3110919670296071,1.7685510416666679,1.8518518518518385e-06,7.4178342592592585,3.88238690159531,0.1551820098255343,0.6151603615910102,0.006868746856561584,0.2338527608192513,0.5432627333190102,0.022498564331013722,0.0,0.08,7.974315484779009,11.657350314032376,75.01681702906276,0.0,204271.1283659336,8.912245525198355,7.974315484779009,2.7122079444519933,11.421029722884025,2.9783218509730855,1,16730.346741742414,9.61111336314162,10.273010372249248,70.17315806772991,0.1226684711575996,70.05048959657232,3.044751887573751,2.351085725473136,6.987901151693922,1.2405151390895568,11.232846153687731,49.99999999999993,-32.64889937752554,82.64889937752547,11.232846153687731
0,-77,20.7015625,1.3672617614638447,3.770433400496696,22.951651401634123,6.122685185184792e-05,86.13749097222221,3.4738675062000026,1.2979445098990114,6.716318308927446,0.017329380242383688,3.066954072870392,7.103815323262114,0.25605299969505246,6.25,0.08,15.641235611957441,19.256797091412807,130.62907246258123,0.0,630243.825345137,9.065806169566166,15.641235611957443,8.471077595718919,37.34383583378343,4.450301219358334,1,129751.3283866287,26.421637811451035,16.606358195249754,111.52709409894368,0.5811878313448204,110.94590626759886,-0.0043193934452915965,0.8403791420172558,3.141592653589796,-0.2933990032488585,8.696349088191823,17.898788478075183,-49.999999999999964,67.89878847807515,8.696349088191823
