label,rssi,mean_amp,std_amp,max_amp,min_amp,median_amp,skewness,kurtosis,variance_ratio,mean_absolute_deviation,median_absolute_deviation,q1,q3,iqr,percentile_95,percentile_5,percentile_range_95,harmonic_mean,geometric_mean,zero_crossing_rate,autocorrelation_peak,total_energy,rms,crest_factor,shape_factor,impulse_factor,margin_factor
0,-75,11.345312499999999,7.953201589758916,43.9,0.0,11.4,0.7969013669796585,2.4222633857131033,5.575290231278648,6.206396484375,6.1000000000000005,6.1,18.0,11.9,20.185,0.0,20.185,7.111105595053554e-06,1.1270101167786128,0,191.96953125,12286.05,13.855306970615988,3.168460787237793,1.2212361492360693,3.8694391300866218,14.621079847506014
0,-88,10.128125,9.072166719388209,69.9,0.0,10.9,4.26899599211857,26.73225527899611,8.126301843438265,4.90810546875,2.6000000000000005,6.225,12.6,6.375,16.924999999999997,0.0,16.924999999999997,7.111105659122715e-06,1.0415222427986943,0,184.883125,11832.52,13.59717341950157,5.140773946368361,1.342516218647119,6.901572906972129,24.653720487066018
0,-89,8.725000000000001,9.241009144027508,69.9,0.0,7.6,4.4179637942577275,27.189340157070784,9.787534694838433,5.539062500000001,4.55,3.2,12.274999999999999,9.075,14.9,0.0,14.9,7.111103828699142e-06,0.8510972223668977,0,161.521875,10337.4,12.709125658360609,5.499984529150694,1.456633146329795,8.011460399832618,27.139483579304184
0,-93,8.3546875,9.184088306813244,69.9,0.0,7.699999999999999,4.613956062301873,28.682067852476937,10.095825598685549,5.2646484375,4.1,3.9,12.0,8.1,15.5,0.0,15.5,7.111103229127284e-06,0.8129066199338565,0,154.14828125000003,9865.490000000002,12.415646630361225,5.629992255020716,1.486069364568317,8.366559686815373,27.808212305827894
0,-90,9.59375,9.317018618501308,69.9,0.0,8.75,4.101570734325878,24.671903756640365,9.048268600831939,5.589843750000001,4.25,4.5,13.0,8.5,16.8,0.0,16.8,7.111104772759821e-06,0.9525561912190964,0,178.846875,11446.2,13.37336438597259,5.2268070139860665,1.393966175062558,7.285992725890011,25.634521152186103
0,-90,7.5,8.8289297199604,69.9,0.0,7.15,5.418862636131394,36.09638653007367,10.393331947555742,4.425000000000001,3.0500000000000007,4.1,10.0,5.9,12.0,0.0,12.0,6.399993942631802e-06,0.607948490100673,0,134.20000000000005,8588.800000000001,11.584472366059666,6.033938513320243,1.5445961095284741,9.319998757333499,29.44244581042696
0,-91,7.5953125,8.946427878060817,69.9,0.0,7.199999999999999,5.189994094306947,33.88129417468333,10.537889157220931,4.610791015625001,3.1499999999999995,3.6,10.0,6.4,13.879999999999995,0.0,13.879999999999995,6.399993373160496e-06,0.600049068784546,0,137.72734375000002,8814.550000000003,11.735729365915015,5.956169562570725,1.5451277114387727,9.203043429346268,29.401950175339024
0,-89,8.518749999999999,9.055313961288144,69.9,0.0,8.95,4.747749196349289,30.16125757905018,9.625672934623868,4.895703125,3.8999999999999995,3.2,10.8,7.6000000000000005,14.894999999999996,0.0,14.894999999999996,7.11110370572261e-06,0.8443151729404924,0,154.5678125,9892.340000000002,12.432530414199679,5.622346541603305,1.459431131887724,8.205428237073724,27.369129870766155
0,-89,7.964062500000001,9.279317849179096,69.9,0.0,7.0,4.617639090927792,28.220841546340274,10.811784680784346,5.2251953125,3.9,3.0,10.325000000000001,7.325000000000001,17.364999999999995,0.0,17.364999999999995,7.1111025656830375e-06,0.7608034102378262,0,149.53203125000002,9570.050000000001,12.228329045703669,5.716234329523911,1.5354384160427235,8.776926502406717,28.714040277712577
0,-69,16.609375,9.511156586313517,43.9,0.0,18.799999999999997,-0.3388865880343474,-0.15524937778032877,5.446447814136726,7.876953125,6.1999999999999975,11.85,24.175,12.325000000000001,25.3,0.0,25.3,7.111107419725221e-06,1.6384798032222556,0,366.33343750000006,23445.34,19.139839014474497,2.2936450862076505,1.1523514799396735,2.6430854476411394,11.910159462659994
0,-91,6.4390625,6.044150508640048,43.9,0.0,6.0,3.6120693646222253,20.398619623264377,5.673457851610526,3.73388671875,3.0999999999999996,3.1500000000000004,9.274999999999999,6.124999999999998,12.124999999999996,0.0,12.124999999999996,7.111101772743953e-06,0.6756277855153079,0,77.99328125,4991.57,8.831380483820181,4.970909713324967,1.3715318203990658,6.8177616201486435,19.64859520308507
